id,brewery_id,name_x,style,abv,ibu,ounces,name_y,city,state
628,46,Resin,American Double / Imperial IPA,0.091,103,12,Sixpoint Craft Ales,Brooklyn, NY
525,46,Diesel,American Stout,0.063,69,16,Sixpoint Craft Ales,Brooklyn, NY
512,46,Autumnation (2011-12) (2011),Pumpkin Ale,0.06,48,16,Sixpoint Craft Ales,Brooklyn, NY
425,46,The Crisp (2011),German Pilsener,0.054,42,16,Sixpoint Craft Ales,Brooklyn, NY
424,46,Sweet Action (2011),Cream Ale,0.052,34,16,Sixpoint Craft Ales,Brooklyn, NY
423,46,Righteous Ale (2011),Rye Beer,0.063,57,16,Sixpoint Craft Ales,Brooklyn, NY
422,46,Bengali Tiger (2011),American IPA,0.064,62,16,Sixpoint Craft Ales,Brooklyn, NY
1521,264,Modus Hoperandi,American IPA,0.068,65,12,Ska Brewing Company,Durango, CO
1297,264,Estival Cream Stout,American Stout,0.058,15,12,Ska Brewing Company,Durango, CO
386,264,Mexican Logger,American Pale Lager,0.042,18,12,Ska Brewing Company,Durango, CO
68,264,ESB Special Ale,Extra Special / Strong Bitter (ESB),0.057,58,12,Ska Brewing Company,Durango, CO
67,264,Modus Hoperandi,American IPA,0.068,65,12,Ska Brewing Company,Durango, CO
1792,313,Iron Butt Red Ale,American Amber / Red Ale,0.058,39,12,Slanted Rock Brewing Company,Meridian, ID
1609,313,Initial Point India Pale Ale,American IPA,0.071,92,12,Slanted Rock Brewing Company,Meridian, ID
2305,163,Homefront IPA,American IPA,0.06,70,12,Sly Fox Brewing Company,Phoenixville, PA
1588,371,Sly Fox Christmas Ale 2013,Winter Warmer,0.055,16,12,Sly Fox Brewing Company,Pottstown, PA
1363,371,Grisette,Grisette,0.056,25,12,Sly Fox Brewing Company,Pottstown, PA
1123,371,Helles Golden Lager,Munich Helles Lager,0.049,18,12,Sly Fox Brewing Company,Pottstown, PA
926,371,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,0.055,16,12,Sly Fox Brewing Company,Pottstown, PA
894,371,Odyssey Imperial IPA,American Double / Imperial IPA,0.084,90,12,Sly Fox Brewing Company,Pottstown, PA
166,371,Oktoberfest Lager,Märzen / Oktoberfest,0.058,25,12,Sly Fox Brewing Company,Pottstown, PA
24,371,113 IPA,American IPA,0.07,113,12,Sly Fox Brewing Company,Pottstown, PA
23,371,Dunkel Lager,Munich Dunkel Lager,0.053,21,12,Sly Fox Brewing Company,Pottstown, PA
22,371,Royal Weisse Ale,Hefeweizen,0.056,11,12,Sly Fox Brewing Company,Pottstown, PA
21,371,Pikeland Pils,German Pilsener,0.049,44,12,Sly Fox Brewing Company,Pottstown, PA
20,371,Phoenix Pale Ale,American Pale Ale (APA),0.051,40,12,Sly Fox Brewing Company,Pottstown, PA
2407,115,Rule G IPA,American IPA,0.07,88,12,Smartmouth Brewing Company,Norfolk, VA
2406,115,Murphy's Law,American Amber / Red Ale,0.058,35,12,Smartmouth Brewing Company,Norfolk, VA
2405,115,Alter Ego ,Saison / Farmhouse Ale,0.062,33,12,Smartmouth Brewing Company,Norfolk, VA
1606,191,Snow King Pale Ale,American Pale Ale (APA),0.06,55,12,Snake River Brewing Company,Jackson, WY
617,191,Zonker Stout,Foreign / Export Stout,0.054,36,12,Snake River Brewing Company,Jackson, WY
407,191,OB-1 Organic Ale,English Brown Ale,0.05,22,12,Snake River Brewing Company,Jackson, WY
406,191,Snake River Lager,Vienna Lager,0.05,18,12,Snake River Brewing Company,Jackson, WY
402,191,Snake River Pale Ale,American Pale Ale (APA),0.052,32,12,Snake River Brewing Company,Jackson, WY
393,191,Pako’s EyePA,American IPA,0.068,60,12,Snake River Brewing Company,Jackson, WY
1596,309,Dagger Falls IPA,American IPA,0.063,100,12,Sockeye Brewing Company,Boise, ID
1595,309,Dagger Falls IPA,American IPA,0.063,100,12,Sockeye Brewing Company,Boise, ID
1160,309,Old Devil's Tooth,American Barleywine,0.099,100,12,Sockeye Brewing Company,Boise, ID
1151,309,Hell-Diver Pale Ale,American Pale Ale (APA),0.052,32,12,Sockeye Brewing Company,Boise, ID
1150,309,Woolybugger Wheat,American Pale Wheat Ale,0.046,12,12,Sockeye Brewing Company,Boise, ID
995,309,Winterfest,American Strong Ale,0.084,90,16,Sockeye Brewing Company,Boise, ID
879,309,Dagger Falls IPA,American IPA,0.063,100,12,Sockeye Brewing Company,Boise, ID
1972,257,LuckenBock,Bock,0.07,18,16,South Austin Brewery,South Austin, TX
1971,257,Texas Pale Ale (TPA),American IPA,0.055,40,16,South Austin Brewery,South Austin, TX
1969,257,Kol' Beer,Kölsch,0.05,22,16,South Austin Brewery,South Austin, TX
1283,436,Na Zdraví Pilsner,Czech Pilsener,0.048,32,16,Southern Oregon Brewing Company,Medford, OR
1282,436,Nice Rack IPA,American IPA,0.055,65,16,Southern Oregon Brewing Company,Medford, OR
2362,133,2014 IPA Cicada Series,American IPA,0.075,72,16,Southern Prohibition Brewing Com...,Hattiesburg, MS
2346,133,Sinister Minister Black IPA,American IPA,0.077,65,16,Southern Prohibition Brewing Com...,Hattiesburg, MS
2320,133,Jack the Sipper,Extra Special / Strong Bitter (ESB),0.053,45,12,Southern Prohibition Brewing Com...,Hattiesburg, MS
2297,133,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),0.058,60,12,Southern Prohibition Brewing Com...,Hattiesburg, MS
2296,133,Suzy B Dirty Blonde Ale,American Blonde Ale,0.05,20,12,Southern Prohibition Brewing Com...,Hattiesburg, MS
1745,133,Mississippi Fire Ant,American Amber / Red Ale,0.08,80,16,Southern Prohibition Brewing Com...,Hattiesburg, MS
1120,133,Hipster Breakfast,Oatmeal Stout,0.058,40,16,Southern Prohibition Brewing Com...,Hattiesburg, MS
1118,133,Suzy B Dirty Blonde Ale,American Blonde Ale,0.05,20,16,Southern Prohibition Brewing Com...,Hattiesburg, MS
1117,133,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),0.058,60,16,Southern Prohibition Brewing Com...,Hattiesburg, MS
2387,118,Pine Belt Pale Ale,American Pale Ale (APA),0.065,45,12,Southern Star Brewing Company,Conroe, TX
1740,118,Le Mort Vivant,Bière de Garde,0.069,23,12,Southern Star Brewing Company,Conroe, TX
1728,118,Red Cockaded Ale,American Double / Imperial IPA,0.085,110,12,Southern Star Brewing Company,Conroe, TX
1497,118,Valkyrie Double IPA,American Double / Imperial IPA,0.092,100,12,Southern Star Brewing Company,Conroe, TX
1011,118,Red Cockaded Ale (2013),American Double / Imperial IPA,0.085,110,12,Southern Star Brewing Company,Conroe, TX
1010,118,Old Potentate,Old Ale,0.072,40,12,Southern Star Brewing Company,Conroe, TX
856,118,Bombshell Blonde,American Blonde Ale,0.05,20,16,Southern Star Brewing Company,Conroe, TX
853,118,PRO-AM (2012) (2012),American Double / Imperial IPA,0.099,100,12,Southern Star Brewing Company,Conroe, TX
555,118,Le Mort Vivant (2011),Bière de Garde,0.069,23,12,Southern Star Brewing Company,Conroe, TX
46,118,Buried Hatchet Stout,Foreign / Export Stout,0.083,50,12,Southern Star Brewing Company,Conroe, TX
45,118,Pine Belt Pale Ale,American Pale Ale (APA),0.065,45,16,Southern Star Brewing Company,Conroe, TX
44,118,Bombshell Blonde,American Blonde Ale,0.05,20,12,Southern Star Brewing Company,Conroe, TX
2486,78,Baby Daddy Session IPA,American IPA,0.047,35,12,Speakasy Ales & Lagers,San Francisco, CA
855,498,Special Amber,Vienna Lager,0.05,22,12,Sprecher Brewing Company,Glendale, WI
445,498,Special Amber,Vienna Lager,0.05,22,12,Sprecher Brewing Company,Glendale, WI
1544,383,Starr Pils,German Pilsener,0.042,20,12,Starr Hill Brewery,Crozet, VA
1205,383,Northern Lights India Pale Ale,American IPA,0.065,52,16,Starr Hill Brewery,Crozet, VA
369,383,Festie,Märzen / Oktoberfest,0.048,12,12,Starr Hill Brewery,Crozet, VA
368,383,Northern Lights India Pale Ale,American IPA,0.065,52,12,Starr Hill Brewery,Crozet, VA
2386,119,Third Eye Enlightened Pale Ale,American Pale Ale (APA),0.065,65,12,Steamworks Brewing Company,Durango, CO
92,119,Colorado Kölsch,Kölsch,0.049,17,12,Steamworks Brewing Company,Durango, CO
91,119,Steam Engine Lager,American Amber / Red Lager,0.057,25,12,Steamworks Brewing Company,Durango, CO
90,119,Third Eye Pale Ale,American IPA,0.065,65,12,Steamworks Brewing Company,Durango, CO
2366,131,Point Special (Current),American Adjunct Lager,0.047,9,12,Stevens Point Brewery,Stevens Point, WI
2365,131,Point Special,American Adjunct Lager,0.047,9,12,Stevens Point Brewery,Stevens Point, WI
2270,131,Point Cascade Pale Ale (2013),American Pale Ale (APA),0.054,33,12,Stevens Point Brewery,Stevens Point, WI
2228,131,Point Special,American Adjunct Lager,0.047,9,12,Stevens Point Brewery,Stevens Point, WI
2151,131,Onyx Black Ale,American Black Ale,0.052,9,12,Stevens Point Brewery,Stevens Point, WI
2150,131,Beyond The Pale IPA,American IPA,0.063,64,12,Stevens Point Brewery,Stevens Point, WI
2122,131,Point Special (2013),American Adjunct Lager,0.047,9,12,Stevens Point Brewery,Stevens Point, WI
2121,131,Point Special (2012),American Adjunct Lager,0.047,9,12,Stevens Point Brewery,Stevens Point, WI
2115,131,Point Special Lager,American Adjunct Lager,0.047,9,16,Stevens Point Brewery,Stevens Point, WI
1357,131,Point Oktoberfest,Märzen / Oktoberfest,0.057,15,16,Stevens Point Brewery,Stevens Point, WI
1225,131,Point Nude Beach Summer Wheat,American Pale Wheat Ale,0.052,7,16,Stevens Point Brewery,Stevens Point, WI
816,131,Point Nude Beach Summer Wheat,American Pale Wheat Ale,0.05,7,12,Stevens Point Brewery,Stevens Point, WI
772,131,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,0.05,7,12,Stevens Point Brewery,Stevens Point, WI
650,131,Three Kings Ale,Kölsch,0.049,13,12,Stevens Point Brewery,Stevens Point, WI
456,131,Point Oktoberfest,Märzen / Oktoberfest,0.057,15,12,Stevens Point Brewery,Stevens Point, WI
357,131,2012 Black Ale,American Brown Ale,0.054,32,12,Stevens Point Brewery,Stevens Point, WI
141,131,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,0.05,7,12,Stevens Point Brewery,Stevens Point, WI
140,131,Point Cascade Pale Ale,American Pale Ale (APA),0.054,33,12,Stevens Point Brewery,Stevens Point, WI
139,131,Point Amber Classic,American Amber / Red Lager,0.047,14,12,Stevens Point Brewery,Stevens Point, WI
138,131,Point Special Lager,American Adjunct Lager,0.047,9,12,Stevens Point Brewery,Stevens Point, WI
953,486,Wisco Disco,American Amber / Red Ale,0.051,31,16,Stillmank Beer Company,Green Bay, WI
1410,412,Sand Island Lighthouse,Kölsch,0.051,25,12,Straight to Ale,Huntsville, AL
925,412,Lily Flagg Milk Stout,Milk / Sweet Stout,0.05,30,12,Straight to Ale,Huntsville, AL
637,412,Monkeynaut IPA,American IPA,0.072,70,12,Straight to Ale,Huntsville, AL
2233,129,American Lager,American Adjunct Lager,0.041,8,12,Straub Brewery,St Mary's, PA
2232,129,American Amber,American Amber / Red Lager,0.041,8,12,Straub Brewery,St Mary's, PA
2231,129,American Light,Light Lager,0.032,13,12,Straub Brewery,St Mary's, PA
2352,138,Extra Pale Ale,American Pale Ale (APA),0.053,49,12,Summit Brewing Company,St Paul, MN
2549,58,Make It So,Extra Special / Strong Bitter (ESB),0.053,40,12,Summit Brewing Company,St. Paul, MN
2473,58,Hopvale Organic Ale,American Pale Ale (APA),0.047,55,16,Summit Brewing Company,St. Paul, MN
2415,58,Unchained #18 Hop Silo,American Double / Imperial IPA,0.083,100,16,Summit Brewing Company,St. Paul, MN
2605,25,Tip Off,Altbier,0.052,29,16,Sun King Brewing Company,Indianapolis, IN
2164,25,Cowbell,American Porter,0.054,23,16,Sun King Brewing Company,Indianapolis, IN
2085,25,Hop Up Offa That Brett (2014),Belgian Pale Ale,0.058,20,16,Sun King Brewing Company,Indianapolis, IN
2084,25,PV Muckle (2013),Scotch Ale / Wee Heavy,0.083,23,16,Sun King Brewing Company,Indianapolis, IN
2083,25,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,0.099,36,16,Sun King Brewing Company,Indianapolis, IN
2082,25,Whip Fight,Scotch Ale / Wee Heavy,0.09,30,16,Sun King Brewing Company,Indianapolis, IN
2081,25,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,0.053,23,16,Sun King Brewing Company,Indianapolis, IN
2001,25,Fistful Of Hops Red,American IPA,0.064,75,16,Sun King Brewing Company,Indianapolis, IN
2000,25,Fistful of Hops Orange,American IPA,0.063,75,16,Sun King Brewing Company,Indianapolis, IN
1999,25,Fistful Of Hops Blue,American IPA,0.064,75,16,Sun King Brewing Company,Indianapolis, IN
1996,25,Fistful of Hops Green,American IPA,0.064,75,16,Sun King Brewing Company,Indianapolis, IN
1656,25,Wee Muckle,Scotch Ale / Wee Heavy,0.09,30,16,Sun King Brewing Company,Indianapolis, IN
1599,25,Royal Brat,Extra Special / Strong Bitter (ESB),0.065,55,16,Sun King Brewing Company,Indianapolis, IN
1420,25,Grapefruit Jungle (GFJ),American IPA,0.075,77,16,Sun King Brewing Company,Indianapolis, IN
1389,25,Osiris Pale Ale,American Pale Ale (APA),0.056,50,16,Sun King Brewing Company,Indianapolis, IN
1367,25,Bourbon Barrel Aged Timmie,Russian Imperial Stout,0.099,75,16,Sun King Brewing Company,Indianapolis, IN
1366,25,Stupid Sexy Flanders,Flanders Oud Bruin,0.063,23,16,Sun King Brewing Company,Indianapolis, IN
1128,25,Ring of Dingle,Irish Dry Stout,0.071,27,16,Sun King Brewing Company,Indianapolis, IN
1127,25,Bourbon Barrel Wee Mac,Scottish Ale,0.054,23,16,Sun King Brewing Company,Indianapolis, IN
1049,25,Bourbon Barrel Johan,English Barleywine,0.099,60,16,Sun King Brewing Company,Indianapolis, IN
923,25,The Velvet Fog,Quadrupel (Quad),0.09,24,16,Sun King Brewing Company,Indianapolis, IN
874,25,Sun King Oktoberfest,Märzen / Oktoberfest,0.055,23,16,Sun King Brewing Company,Indianapolis, IN
739,25,Indianapolis Indians Lager,Dortmunder / Export Lager,0.052,24,16,Sun King Brewing Company,Indianapolis, IN
698,25,Indians Victory Lager (2012),Dortmunder / Export Lager,0.052,24,16,Sun King Brewing Company,Indianapolis, IN
651,25,Isis,American Double / Imperial IPA,0.091,91,16,Sun King Brewing Company,Indianapolis, IN
584,25,Wee Muckle (2011),Scotch Ale / Wee Heavy,0.09,30,16,Sun King Brewing Company,Indianapolis, IN
532,25,Grapefruit Jungle (GFJ) (2011),American IPA,0.075,77,16,Sun King Brewing Company,Indianapolis, IN
526,25,Sun King Oktoberfest (2011),Märzen / Oktoberfest,0.055,23,16,Sun King Brewing Company,Indianapolis, IN
394,25,Johan the Barleywine,English Barleywine,0.099,60,16,Sun King Brewing Company,Indianapolis, IN
213,25,Wee Mac Scottish-Style Ale,Scottish Ale,0.054,23,16,Sun King Brewing Company,Indianapolis, IN
55,25,Sunlight Cream Ale,Cream Ale,0.053,20,16,Sun King Brewing Company,Indianapolis, IN
54,25,Osiris Pale Ale (2010),American Pale Ale (APA),0.056,50,16,Sun King Brewing Company,Indianapolis, IN
1739,61,BLAKKR,American Black Ale,0.099,85,16,Surly Brewing Company,Brooklyn Center, MN
1112,61,Overrated! West Coast Style IPA,American IPA,0.073,69,16,Surly Brewing Company,Brooklyn Center, MN
329,61,WET,American IPA,0.075,90,16,Surly Brewing Company,Brooklyn Center, MN
19,61,Bitter Brewer,English Bitter,0.04,37,16,Surly Brewing Company,Brooklyn Center, MN
18,61,SurlyFest,Rye Beer,0.055,34,16,Surly Brewing Company,Brooklyn Center, MN
17,61,Coffee Bender,American Brown Ale,0.051,45,16,Surly Brewing Company,Brooklyn Center, MN
16,61,Bender,American Brown Ale,0.051,45,16,Surly Brewing Company,Brooklyn Center, MN
15,61,Abrasive Ale,American Double / Imperial IPA,0.097,120,16,Surly Brewing Company,Brooklyn Center, MN
14,61,Hell,Keller Bier / Zwickel Bier,0.051,20,16,Surly Brewing Company,Brooklyn Center, MN
13,61,CynicAle,Saison / Farmhouse Ale,0.067,33,16,Surly Brewing Company,Brooklyn Center, MN
12,61,Furious,American IPA,0.062,99,16,Surly Brewing Company,Brooklyn Center, MN
1242,447,Big Nose,American IPA,0.073,50,12,Swamp Head Brewery,Gainesville, FL
1241,447,Cotton Mouth,Witbier,0.05,10,12,Swamp Head Brewery,Gainesville, FL
1240,447,Stump Knocker Pale Ale,American Pale Ale (APA),0.056,35,12,Swamp Head Brewery,Gainesville, FL
1239,447,Midnight Oil,Oatmeal Stout,0.05,38,12,Swamp Head Brewery,Gainesville, FL
1238,447,Wild Night,Cream Ale,0.059,18,12,Swamp Head Brewery,Gainesville, FL
2568,49,Take Two Pils,German Pilsener,0.055,35,12,SweetWater Brewing Company,Atlanta, GA
1229,449,Dodgy Knight Imperial IPA,American Double / Imperial IPA,0.08,95,12,TailGate Beer,San Diego, CA
663,449,TailGate IPA,American IPA,0.05,44,24,TailGate Beer,San Diego, CA
662,449,TailGate IPA,American IPA,0.05,44,12,TailGate Beer,San Diego, CA
623,449,TailGate Hefeweizen,Hefeweizen,0.049,28,24,TailGate Beer,San Diego, CA
622,449,Blacktop Blonde,American Blonde Ale,0.05,19,24,TailGate Beer,San Diego, CA
362,449,Blacktop Blonde,American Blonde Ale,0.05,19,12,TailGate Beer,San Diego, CA
361,449,TailGate Hefeweizen,Hefeweizen,0.049,28,12,TailGate Beer,San Diego, CA
2575,45,Wooden Rooster,Tripel,0.085,34,16.9,Tallgrass Brewing Company,Manhattan, KS
2555,45,Ginger Peach Saison,Saison / Farmhouse Ale,0.048,20,16,Tallgrass Brewing Company,Manhattan, KS
1736,45,Zombie Monkie,American Porter,0.062,35,16,Tallgrass Brewing Company,Manhattan, KS
1196,45,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,0.056,20,16,Tallgrass Brewing Company,Manhattan, KS
1063,45,Vanilla Bean Buffalo Sweat,Oatmeal Stout,0.05,20,16,Tallgrass Brewing Company,Manhattan, KS
1017,45,Ethos IPA,American IPA,0.068,110,16,Tallgrass Brewing Company,Manhattan, KS
1009,45,Tallgrass Pub Ale,American Brown Ale,0.044,12,16,Tallgrass Brewing Company,Manhattan, KS
912,45,Oasis,Extra Special / Strong Bitter (ESB),0.072,93,16,Tallgrass Brewing Company,Manhattan, KS
765,45,Buffalo Sweat,Milk / Sweet Stout,0.05,20,16,Tallgrass Brewing Company,Manhattan, KS
676,45,Halcyon Unfiltered Wheat,American Pale Wheat Ale,0.05,20,16,Tallgrass Brewing Company,Manhattan, KS
412,45,Halcyon Unfiltered Wheat,American Pale Wheat Ale,0.05,20,12,Tallgrass Brewing Company,Manhattan, KS
105,45,Köld Lager (2010),German Pilsener,0.05,16,16,Tallgrass Brewing Company,Manhattan, KS
104,45,Oasis (2010),American Double / Imperial IPA,0.072,93,16,Tallgrass Brewing Company,Manhattan, KS
103,45,Tallgrass Ale,American Brown Ale,0.044,22,16,Tallgrass Brewing Company,Manhattan, KS
102,45,Buffalo Sweat (2010),Milk / Sweet Stout,0.05,20,16,Tallgrass Brewing Company,Manhattan, KS
101,45,Tallgrass IPA,American IPA,0.063,60,16,Tallgrass Brewing Company,Manhattan, KS
544,490,Old Elephant Foot IPA,American IPA,0.07,80,16,Tampa Bay Brewing Company,Tampa, FL
2640,7,Peck's Porter,American Porter,0.065,35,16,Tapistry Brewing,Bridgman, MI
2601,28,Deduction,Dubbel,0.08,22,12,Taxman Brewing Company,Bargersville, IN
1082,469,RecreationAle,American Pale Ale (APA),0.047,42,12,Terrapin Brewing Company,Athens, GA
2119,215,First Stand,Saison / Farmhouse Ale,0.055,35,12,Texian Brewing Co.,Richmond, TX
2118,215,Battle LIne,American Brown Ale,0.063,23,12,Texian Brewing Co.,Richmond, TX
2117,215,Broken Bridge,Dunkelweizen,0.056,12,12,Texian Brewing Co.,Richmond, TX
2116,215,Brutus,English India Pale Ale (IPA),0.071,69,12,Texian Brewing Co.,Richmond, TX
1111,272,Heady Topper,American Double / Imperial IPA,0.08,120,16,The Alchemist,Waterbury, VT
379,272,Heady Topper,American Double / Imperial IPA,0.08,120,16,The Alchemist,Waterbury, VT
1200,457,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,0.046,20,12,The Black Tooth Brewing Company,Sheridan, WY
1199,457,Indian Paintbrush IPA,American IPA,0.07,75,12,The Black Tooth Brewing Company,Sheridan, WY
1198,457,Saddle Bronc Brown Ale (2013),English Brown Ale,0.048,16,12,The Black Tooth Brewing Company,Sheridan, WY
1197,457,Wagon Box Wheat Beer,American Pale Wheat Ale,0.059,15,12,The Black Tooth Brewing Company,Sheridan, WY
1748,329,Bronx Summer Pale Ale,American Pale Ale (APA),0.052,16,16,The Bronx Brewery,Bronx, NY
1747,329,Bronx Black Pale Ale,American Black Ale,0.057,46,16,The Bronx Brewery,Bronx, NY
1037,329,Bronx Pale Ale,American Pale Ale (APA),0.063,50,16,The Bronx Brewery,Bronx, NY
2594,33,Surfrider,American Pale Ale (APA),0.052,35,16,The Dudes' Brewing Company,Torrance, CA
1562,33,Grandma's Pecan,English Brown Ale,0.069,34,16,The Dudes' Brewing Company,Torrance, CA
1561,33,Double Trunk,American Double / Imperial IPA,0.099,101,16,The Dudes' Brewing Company,Torrance, CA
1749,328,Just IPA,American IPA,0.046,45,12,The Just Beer Project,Burlington, VT
2347,142,Hunny Do Wheat,American Pale Wheat Ale,0.048,18,12,Third Street Brewhouse,Cold Spring, MN
2421,108,Watermelon Ale,Fruit / Vegetable Beer,0.051,11,12,Thomas Hooker Brewing Company,Bloomfield, CT
2319,153,Knotty Blonde Ale,American Blonde Ale,0.04,18,12,Three Creeks Brewing,Sisters, OR
2317,153,Fivepine Chocolate Porter,American Porter,0.062,40,12,Three Creeks Brewing,Sisters, OR
2316,153,Hoodoo Voodoo IPA,American IPA,0.062,82,12,Three Creeks Brewing,Sisters, OR
1913,273,Hydraulion Red,Irish Red Ale,0.053,22,12,Three Notch'd Brewing Company,Charlottesville, VA
1912,273,40 Mile IPA,American IPA,0.06,50,12,Three Notch'd Brewing Company,Charlottesville, VA
2617,21,Citra Faced,American Pale Wheat Ale,0.055,64,16,Three Pints Brewing,Martinsville, IN
2616,21,Pole Barn Stout,Oatmeal Stout,0.055,31,16,Three Pints Brewing,Martinsville, IN
2615,21,Pale,American Pale Ale (APA),0.054,37,16,Three Pints Brewing,Martinsville, IN
2614,21,Yoshi's Nectar,California Common / Steam Beer,0.053,27,16,Three Pints Brewing,Martinsville, IN
2623,17,Cafe Leche,American Porter,0.058,20,16,Tin Man Brewing Company,Evansville, IN
2622,17,Damascene Apricot Sour,Fruit / Vegetable Beer,0.052,12,16,Tin Man Brewing Company,Evansville, IN
2621,17,Csar,Russian Imperial Stout,0.12,90,16,Tin Man Brewing Company,Evansville, IN
1449,17,Overlord Imperial IPA,American Double / Imperial IPA,0.085,115,16,Tin Man Brewing Company,Evansville, IN
951,17,Alloy,American IPA,0.058,36,16,Tin Man Brewing Company,Evansville, IN
950,17,Rivet Irish Red Ale,Irish Red Ale,0.051,22,16,Tin Man Brewing Company,Evansville, IN
949,17,3 Gear Robust Porter,American Porter,0.052,50,16,Tin Man Brewing Company,Evansville, IN
948,17,Circuit Bohemian Pilsner,Czech Pilsener,0.045,35,16,Tin Man Brewing Company,Evansville, IN
1755,152,Juke Joint IPA,American IPA,0.07,60,12,Tin Roof Brewing Company,Baton Rouge, LA
1754,152,Parade Ground Coffee Porter,American Porter,0.07,35,12,Tin Roof Brewing Company,Baton Rouge, LA
1428,152,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,0.05,21,12,Tin Roof Brewing Company,Baton Rouge, LA
529,152,Tin Roof Blonde Ale,American Blonde Ale,0.045,18,12,Tin Roof Brewing Company,Baton Rouge, LA
495,152,Voodoo Bengal Pale Ale,American Pale Ale (APA),0.055,37,12,Tin Roof Brewing Company,Baton Rouge, LA
494,152,Perfect Tin Amber,American Amber / Red Ale,0.045,28,12,Tin Roof Brewing Company,Baton Rouge, LA
1856,291,IPA & a Half,American IPA,0.073,87,12,Tommyknocker Brewery,Idaho Springs, CO
736,291,Ornery Amber Lager (2003),Vienna Lager,0.055,33,12,Tommyknocker Brewery,Idaho Springs, CO
1938,265,Almanac IPA,American IPA,0.062,72,12,Tractor Brewing Company,Albuquerque, NM
1936,265,Farmer's Tan Red Ale,American Amber / Red Ale,0.06,30,12,Tractor Brewing Company,Albuquerque, NM
2444,97,Nugget Nectar,American Amber / Red Ale,0.075,93,16,Tröegs Brewing Company,Hershey, PA
2203,97,Sunshine Pils,American Pilsner,0.045,45,12,Tröegs Brewing Company,Hershey, PA
1510,97,Troegenator Doublebock,Doppelbock,0.082,25,16,Tröegs Brewing Company,Hershey, PA
1509,97,Perpetual IPA,American IPA,0.075,85,12,Tröegs Brewing Company,Hershey, PA
433,539,Greenville Pale Ale,American Pale Ale (APA),0.055,52,12,Twin Lakes Brewing Company,Greenville, DE
641,520,Hoppy Boy,American IPA,0.062,65,16,Twisted Pine Brewing Company,Boulder, CO
2588,38,Cow Creek,American Amber / Red Lager,0.054,26,12,Twisted X Brewing Company,Dripping Springs, TX
2458,38,Chupahopra,American IPA,0.075,63,12,Twisted X Brewing Company,Dripping Springs, TX
2212,38,Twisted X,American Adjunct Lager,0.051,19,12,Twisted X Brewing Company,Dripping Springs, TX
2235,190,Day Hike Session,American IPA,0.041,41,12,Two Beers Brewing Company,Seattle, WA
1661,190,Trailhead ISA,American IPA,0.048,48,12,Two Beers Brewing Company,Seattle, WA
1660,190,Immersion Amber,American Amber / Red Ale,0.052,27,12,Two Beers Brewing Company,Seattle, WA
1659,190,Evo IPA,American IPA,0.062,70,12,Two Beers Brewing Company,Seattle, WA
1173,190,Evolutionary IPA (2012),American IPA,0.062,70,12,Two Beers Brewing Company,Seattle, WA
560,190,Persnickety Pale,American Pale Ale (APA),0.057,36,12,Two Beers Brewing Company,Seattle, WA
519,190,SoDo Brown Ale,American Brown Ale,0.054,20,12,Two Beers Brewing Company,Seattle, WA
518,190,Immersion Amber Ale (2011),American Amber / Red Ale,0.052,27,12,Two Beers Brewing Company,Seattle, WA
505,190,Evolutionary IPA (2011),American IPA,0.062,70,12,Two Beers Brewing Company,Seattle, WA
482,190,Trailhead India Style Session Ale (2011),American IPA,0.048,48,12,Two Beers Brewing Company,Seattle, WA
2497,74,Wobble,American IPA,0.063,69,16,Two Brothers Brewing Company,Warrenville, IL
2246,74,Night Cat,American Dark Wheat Ale,0.058,43,12,Two Brothers Brewing Company,Warrenville, IL
1630,74,Night Cat (2014),American Dark Wheat Ale,0.058,43,12,Two Brothers Brewing Company,Warrenville, IL
1284,74,Dog Days Lager,Dortmunder / Export Lager,0.051,17,12,Two Brothers Brewing Company,Warrenville, IL
1121,74,Sidekick Extra Pale Ale,American Pale Ale (APA),0.051,36,12,Two Brothers Brewing Company,Warrenville, IL
1042,74,Atom Smasher,Märzen / Oktoberfest,0.077,23,12,Two Brothers Brewing Company,Warrenville, IL
861,74,Cane and Ebel,American Strong Ale,0.07,68,12,Two Brothers Brewing Company,Warrenville, IL
2310,159,PUNK'N,Pumpkin Ale,0.05,10,12,Uinta Brewing Company,Salt Lake City, UT
2100,159,Yard Sale Winter Lager,American Amber / Red Lager,0.04,22,12,Uinta Brewing Company,Salt Lake City, UT
1925,159,Trader Session IPA,American IPA,0.04,42,12,Uinta Brewing Company,Salt Lake City, UT
1723,159,Hop Nosh IPA,American IPA,0.073,83,12,Uinta Brewing Company,Salt Lake City, UT
1212,159,SUM'R,American Blonde Ale,0.04,17,12,Uinta Brewing Company,Salt Lake City, UT
